WC_Location,WorkCenter,Date_Wrk,Shift_Wrk,Part_Num,unitperHr,cycle_time(mins),UpQty,scrap,schMins,PlannedDownMins,stopTime,ExpectedRun,ActualRunTime,OEEAvailability,ActualPerformance,ExpectedPerformance,OEEPerformance,OEEQuality
Mytox 1,240-0200P024,2023-03-16 00:00:00,3,T78GL126,184.00,0.33,707,5,480,0,229.8,430,200.2,0.4655813953488372,707,606.6666666666666,1.1653846153846155,0.9929278642149929
Mytox 1,240-0200P024,2023-03-16 00:00:00,3,T78GR126,184.00,0.33,711,9,480,0,229.8,430,200.2,0.4655813953488372,711,606.6666666666666,1.171978021978022,0.9873417721518988
Mytox 1,242-0200P023,2023-03-16 00:00:00,2,T78GL126,184.00,0.33,858,0,480,0,0,430,430,1,858,1303.030303030303,0.6584651162790698,1
Mytox 1,242-0200P023,2023-03-16 00:00:00,2,T78GR126,184.00,0.33,858,0,480,0,0,430,430,1,858,1303.030303030303,0.6584651162790698,1
Mytox 1,245-0250P034,2023-03-16 00:00:00,1,1WDAL101,90.00,0.67,70,4,150,0,0,150,150,1,70,223.88059701492537,0.31266666666666665,0.9428571428571428
Mytox 1,262-WS WELDER,2023-03-16 00:00:00,1,CW2MU002,29.00,2.07,150,0,480,15,114.6,415,300.4,0.7238554216867469,150,145.12077294685992,1.0336218375499333,1
Mytox 1,262-WS WELDER,2023-03-16 00:00:00,2,CW2MU002,29.00,2.07,165,0,465,120,0,295,295,1,165,142.512077294686,1.1577966101694914,1
Mytox 1,272-ANOTECH ROLLING MILL #15,2023-03-16 00:00:00,1,N14GU030,1200.00,0.05,1470,20,180,60,0,120,120,1,1470,2400,0.6125,0.9863945578231292
Mytox 1,272-ANOTECH ROLLING MILL #15,2023-03-16 00:00:00,1,N24GU130,800.00,0.08,2850,50,285,135,0,150,150,1,2850,1875,1.52,0.9824561403508771
Mytox 1,275-DS WELDER,2023-03-16 00:00:00,1,DDSMU702,41.00,1.46,161,0,540,0,0,490,490,1,161,335.6164383561644,0.4797142857142857,1
Mytox 1,275-DS WELDER,2023-03-16 00:00:00,2,DDSMU702,41.00,1.46,485,0,930,240,15,640,625,0.9765625,485,428.0821917808219,1.13296,1
Mytox 1,294-SW027,2023-03-16 00:00:00,1,N14GR022,200.00,0.3,605,5,240,0,30,240,210,0.875,605,700,0.8642857142857143,0.9917355371900827
Mytox 1,294-SW027,2023-03-16 00:00:00,1,N15GL022,200.00,0.3,600,0,240,0,30,240,210,0.875,600,700,0.8571428571428571,1
Mytox 1,319-MIGW DT,2023-03-16 00:00:00,1,CDTRU102,20.00,3,400,0,435,0,0,385,385,1,400,128.33333333333334,3.1168831168831166,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,1,C94ER111,13.00,4.62,20,0,120,0,0,120,120,1,20,25.974025974025974,0.77,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,1,C95EL101,13.00,4.62,14,0,90,0,0,90,90,1,14,19.48051948051948,0.7186666666666667,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,1,LL6EU001,8.00,7.5,60,0,480,0,0,430,430,1,60,57.333333333333336,1.0465116279069766,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,2,C94ER111,13.00,4.62,40,0,270,0,0,270,270,1,40,58.44155844155844,0.6844444444444444,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,2,C95EL101,13.00,4.62,30,0,195,0,0,195,195,1,30,42.20779220779221,0.7107692307692307,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,2,LL6EU001,8.00,7.5,60,0,465,0,0,415,415,1,60,55.333333333333336,1.0843373493975903,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,3,C94ER111,13.00,4.62,40,0,480,0,0,430,430,1,40,93.07359307359307,0.4297674418604651,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,3,C95EL101,13.00,4.62,30,0,240,0,0,240,240,1,30,51.94805194805195,0.5775,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-16 00:00:00,3,LL6EU001,8.00,7.5,32,0,240,0,0,240,240,1,32,32,1,1
Mytox 1,335-DT ARB,2023-03-16 00:00:00,1,CDTAR306,33.00,1,147,0,452,0,0,402,402,1,147,402,0.3656716417910448,1
Mytox 1,335-DT ARB,2023-03-16 00:00:00,2,CDTAL306,33.00,1,144,0,404,0,0,354,354,1,144,354,0.4067796610169492,1
Mytox 1,335-DT ARB,2023-03-16 00:00:00,3,CDTAL306,33.00,1,81,0,259,0,0,259,259,1,81,259,0.3127413127413127,1
Mytox 1,335-DT ARB,2023-03-16 00:00:00,3,CDTAR306,33.00,1,72,0,168,0,0,168,168,1,72,168,0.42857142857142855,1
Mytox 1,336-DJ ASSEMBLY,2023-03-16 00:00:00,1,FV3AR336,20.00,1,58,0,216,0,0,216,216,1,58,216,0.26851851851851855,1
Mytox 1,336-DJ ASSEMBLY,2023-03-16 00:00:00,3,CDJAL106,34.00,1,72,0,198,0,0,198,198,1,72,198,0.36363636363636365,1
Mytox 1,338-X167 MERCEDES,2023-03-16 00:00:00,1,D24AL306,12.00,1,42,0,202,0,0,202,202,1,42,202,0.2079207920792079,1
Mytox 1,"412-X61F SASH ASY B103, B104, B105",2023-03-16 00:00:00,2,T78GC000,100.00,0.6,433,0,480,0,180,430,250,0.5813953488372093,433,416.6666666666667,1.0392,1
Mytox 1,428-K2XX ASSY,2023-03-16 00:00:00,2,G881L306,23.00,1,180,0,398,0,0,348,348,1,180,348,0.5172413793103449,1
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-16 00:00:00,3,157ML106,240.00,0.25,441,1,180,0,0,180,180,1,441,720,0.6125,0.9977324263038548
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-16 00:00:00,3,168ML202,240.00,0.25,762,2,300,0,10.2,300,289.8,0.9660000000000001,762,1159.2,0.6573498964803313,0.9973753280839895
Mytox 1,"450-SPOTWELD, TAPE ASSY, GMX352 FR",2023-03-16 00:00:00,2,G42GL106,57.00,1.05,304,4,240,0,0,240,240,1,304,228.57142857142856,1.33,0.9868421052631579
Mytox 1,"450-SPOTWELD, TAPE ASSY, GMX352 FR",2023-03-16 00:00:00,2,G43GR106,57.00,1.05,304,4,240,0,0,240,240,1,304,228.57142857142856,1.33,0.9868421052631579
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-16 00:00:00,1,D22CL006,8.00,7.5,16,0,210,0,0,210,210,1,16,28,0.5714285714285714,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-16 00:00:00,1,D24AL005,12.00,5,80,0,480,0,0,430,430,1,80,86,0.9302325581395349,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-16 00:00:00,1,D67AL005,11.00,5.45,80,0,480,0,0,430,430,1,80,78.89908256880733,1.013953488372093,1
Mytox 1,456-L405 ASSY 2PC COVER,2023-03-16 00:00:00,2,LL4AL236,18.00,1,51,0,449,0,0,399,399,1,51,399,0.12781954887218044,1
Mytox 1,456-L405 ASSY 2PC COVER,2023-03-16 00:00:00,3,LL4AL236,18.00,1,7,0,69,0,0,69,69,1,7,69,0.10144927536231885,1
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-16 00:00:00,1,CWSMU106,48.00,1.25,259,7,465,0,150,415,265,0.6385542168674698,259,212,1.221698113207547,0.972972972972973
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-16 00:00:00,1,P06RU306,60.00,1,506,11,480,0,0,430,430,1,506,430,1.1767441860465115,0.9782608695652174
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-16 00:00:00,2,P06RU306,60.00,1,495,0,465,0,0,415,415,1,495,415,1.1927710843373494,1
Mytox 1,"816-LD Upper, KM007",2023-03-16 00:00:00,1,H4YMU006,105.00,0.57,848,8,480,0,0,430,430,1,848,754.3859649122808,1.124093023255814,0.9905660377358491
Mytox 1,818-JK ASSBLY - 0 BURDN,2023-03-16 00:00:00,1,H1CMU146,70.00,0.86,464,20,465,0,120,415,295,0.7108433734939759,464,343.0232558139535,1.352677966101695,0.9568965517241379
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-16 00:00:00,2,H1CMU106,70.00,0.86,361,13,345,0,75,345,270,0.782608695652174,361,313.95348837209303,1.149851851851852,0.96398891966759
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-16 00:00:00,2,H1CMU146,70.00,0.86,144,0,120,0,0,120,120,1,144,139.53488372093022,1.032,1
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-16 00:00:00,2,G92AR006,18.00,1,152,0,439,0,0,389,389,1,152,389,0.390745501285347,1
Mytox 2,439A-T1XX SUV,2023-03-16 00:00:00,1,GTLAR306,27.00,2.22,133,0,336,0,0,286,286,1,133,128.82882882882882,1.0323776223776224,1
Mytox 2,439A-T1XX SUV,2023-03-16 00:00:00,2,GTLAL306,27.00,2.22,120,0,315,30,0,235,235,1,120,105.85585585585585,1.133617021276596,1
Mytox 2,439A-T1XX SUV,2023-03-16 00:00:00,2,GTSAL306,27.00,2.22,62,0,128,0,0,128,128,1,62,57.65765765765765,1.0753125000000001,1
Mytox 2,439A-T1XX SUV,2023-03-16 00:00:00,3,GTSAL306,27.00,2.22,158,0,376,0,0,326,326,1,158,146.84684684684683,1.075950920245399,1
Mytox 2,439B-T1XX SUV 2,2023-03-16 00:00:00,2,GTSAL306,27.00,2.22,62,0,169,30,0,139,139,1,62,62.61261261261261,0.9902158273381295,1
Mytox 2,439B-T1XX SUV 2,2023-03-16 00:00:00,2,GTSAR306,27.00,2.22,90,0,200,0,0,200,200,1,90,90.09009009009009,0.999,1
Mytox 2,439B-T1XX SUV 2,2023-03-16 00:00:00,3,GTSAL306,27.00,2.22,158,0,335,0,0,285,285,1,158,128.37837837837836,1.2307368421052634,1
Mytox 2,439B-T1XX SUV 2,2023-03-16 00:00:00,3,GTSAR306,27.00,2.22,60,0,107,0,0,107,107,1,60,48.19819819819819,1.2448598130841124,1
Mytox 2,439B-T1XX SUV 2,2023-03-16 00:00:00,3,GTSAR306,27.00,2.22,184,0,400,0,0,350,350,1,184,157.65765765765764,1.1670857142857145,1
Mytox 2,447-V363N ASSEMBLY,2023-03-16 00:00:00,1,FV3AR806,22.00,1,45,0,175,0,0,175,175,1,45,175,0.2571428571428571,1
Mytox 2,447-V363N ASSEMBLY,2023-03-16 00:00:00,1,FV3AR836,22.00,1,48,0,351,0,0,301,301,1,48,301,0.15946843853820597,1
Mytox 2,447-V363N ASSEMBLY,2023-03-16 00:00:00,2,FV3AR806,22.00,1,135,0,451,0,0,401,401,1,135,401,0.33665835411471323,1
Mytox 2,454-P552-8 RIGHT,2023-03-16 00:00:00,1,FP8NR616,15.00,1,52,0,86,0,0,86,86,1,52,86,0.6046511627906976,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-16 00:00:00,1,CDTKU416,44.00,1,92,0,256,0,0,256,256,1,92,256,0.359375,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-16 00:00:00,2,CDTKU416,44.00,1,100,0,195,0,0,195,195,1,100,195,0.5128205128205128,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-16 00:00:00,3,CDTKU306,44.00,1,72,0,141,0,0,141,141,1,72,141,0.5106382978723404,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-16 00:00:00,3,CDTKU416,44.00,1,150,0,251,0,0,251,251,1,150,251,0.5976095617529881,1
Mytox 2,467A-P702S A,2023-03-16 00:00:00,1,FP7AR306,30.00,2,101,0,462,35,180,377,197,0.5225464190981433,101,98.5,1.0253807106598984,1
Mytox 2,467A-P702S A,2023-03-16 00:00:00,2,FP7AR306,30.00,2,163,0,456,60,0,346,346,1,163,173,0.9421965317919075,1
Mytox 2,467B-P702S B,2023-03-16 00:00:00,1,FP7AL306,30.00,2,205,0,466,15,10,401,391,0.9750623441396509,205,195.5,1.0485933503836318,1
Mytox 2,467B-P702S B,2023-03-16 00:00:00,3,FP7AL306,30.00,2,224,0,433,0,0,383,383,1,224,191.5,1.1697127937336815,1
Mytox 2,468A-P702 A,2023-03-16 00:00:00,1,FP7LR406,30.00,2,203,0,460,15,0,395,395,1,203,197.5,1.0278481012658227,1
Mytox 2,468A-P702 A,2023-03-16 00:00:00,2,FP7LR406,30.00,2,57,0,116,0,0,116,116,1,57,58,0.9827586206896551,1
Mytox 2,468A-P702 A,2023-03-16 00:00:00,2,FP7LR406,30.00,2,124,0,319,0,0,269,269,1,124,134.5,0.9219330855018587,1
Mytox 2,468A-P702 A,2023-03-16 00:00:00,3,FP7LR406,30.00,2,216,0,451,0,0,401,401,1,216,200.5,1.0773067331670823,1
Mytox 2,468B-P702 B,2023-03-16 00:00:00,2,FP7LL406,30.00,2,68,0,201,60,0,141,141,1,68,70.5,0.9645390070921985,1
Mytox 2,468B-P702 B,2023-03-16 00:00:00,3,FP7LL406,30.00,2,119,0,221,0,0,221,221,1,119,110.5,1.0769230769230769,1
Mytox 2,469-DT MFTG BED STEP,2023-03-16 00:00:00,2,CDMKU006,22.00,1,118,0,232,0,0,232,232,1,118,232,0.5086206896551724,1
Mytox 2,470A-T1XX HD,2023-03-16 00:00:00,1,GBLAR106,27.00,2.22,48,0,117,30,10,87,77,0.8850574712643678,48,34.68468468468468,1.383896103896104,1
Mytox 2,470A-T1XX HD,2023-03-16 00:00:00,1,GBRAR106,27.00,2.22,99,0,262,0,0,262,262,1,99,118.01801801801801,0.8388549618320611,1
Mytox 2,470B-T1xxHD2,2023-03-16 00:00:00,1,GBRAL106,27.00,2.22,153,0,465,0,0,415,415,1,153,186.93693693693692,0.8184578313253013,1
Mytox 2,470B-T1xxHD2,2023-03-16 00:00:00,2,GBRAL106,27.00,2.22,96,0,278,30,0,248,248,1,96,111.7117117117117,0.8593548387096775,1
Mytox 2,470B-T1xxHD2,2023-03-16 00:00:00,2,GBRAR106,27.00,2.22,60,0,165,0,0,165,165,1,60,74.32432432432432,0.8072727272727273,1
Mytox 2,470B-T1xxHD2,2023-03-16 00:00:00,3,GBLAR106,27.00,2.22,24,0,73,0,0,73,73,1,24,32.88288288288288,0.7298630136986302,1
Mytox 2,470B-T1xxHD2,2023-03-16 00:00:00,3,GBRAR106,27.00,2.22,48,0,306,0,0,256,256,1,48,115.3153153153153,0.41625000000000006,1
Mytox 2,481-WS FIXED STEP,2023-03-16 00:00:00,1,C90AR206,43.00,1,36,0,94,0,0,94,94,1,36,94,0.3829787234042553,1
Mytox 2,481-WS FIXED STEP,2023-03-16 00:00:00,1,C91AL206,43.00,1,175,0,420,0,0,370,370,1,175,370,0.47297297297297297,1
Mytox 2,481-WS FIXED STEP,2023-03-16 00:00:00,2,C90AR206,43.00,1,72,0,231,0,0,231,231,1,72,231,0.3116883116883117,1
Mytox 2,482-WS POWER STEP,2023-03-16 00:00:00,1,C94AR306,27.00,1,107,0,423,0,0,373,373,1,107,373,0.2868632707774799,1
Mytox 2,483-TOYOTA TUNDRA PRB,2023-03-16 00:00:00,1,TSQAL106,27.00,1,64,0,134,0,0,134,134,1,64,134,0.47761194029850745,1
Mytox 2,483-TOYOTA TUNDRA PRB,2023-03-16 00:00:00,1,TTUAR206,27.00,1,118,0,315,0,0,265,265,1,118,265,0.44528301886792454,1
Mytox 2,483-TOYOTA TUNDRA PRB,2023-03-16 00:00:00,2,TSQAR106,27.00,1,55,0,170,0,0,170,170,1,55,170,0.3235294117647059,1
Mytox 2,483-TOYOTA TUNDRA PRB,2023-03-16 00:00:00,2,TTUAR206,27.00,1,91,0,439,0,0,389,389,1,91,389,0.23393316195372751,1
Mytox 2,484-TOYOTA TUNDRA BED STEP,2023-03-16 00:00:00,1,TTUBL306,23.00,1,101,0,317,0,0,267,267,1,101,267,0.3782771535580524,1
Mytox 2,484-TOYOTA TUNDRA BED STEP,2023-03-16 00:00:00,2,TTUBL306,23.00,1,110,0,382,0,0,332,332,1,110,332,0.3313253012048193,1
Mytox 2,485-TOYOTA TUNDRA ECU,2023-03-16 00:00:00,1,TTUNU206,70.00,1,350,0,277,0,0,277,277,1,350,277,1.263537906137184,1
Mytox 2,485-TOYOTA TUNDRA ECU,2023-03-16 00:00:00,1,TTUNU216,56.00,1,63,0,78,0,0,78,78,1,63,78,0.8076923076923077,1
Mytox 2,488-WS POWER STEP LWB,2023-03-16 00:00:00,1,C7BAL206,16.00,1,61,0,548,0,0,498,498,1,61,498,0.12248995983935743,1
Mytox 2,488-WS POWER STEP LWB,2023-03-16 00:00:00,1,C7BAR206,16.00,1,18,0,129,0,0,129,129,1,18,129,0.13953488372093023,1
Mytox 2,491-TOYOTA 660 B STATIC R/B,2023-03-16 00:00:00,1,T83AR106,17.00,1,93,0,219,0,0,219,219,1,93,219,0.4246575342465753,1
Mytox 2,491-TOYOTA 660 B STATIC R/B,2023-03-16 00:00:00,1,T84AL106,17.00,1,85,0,208,0,0,208,208,1,85,208,0.40865384615384615,1
Mytox 1,"103-RLFRM,007,2""",2023-03-15 00:00:00,1,FP7LU000,183.00,0.33,1514,25,480,0,30,430,400,0.9302325581395349,1514,1212.121212121212,1.2490500000000002,0.9834874504623514
Mytox 1,"103-RLFRM,007,2""",2023-03-15 00:00:00,2,FP7LU000,183.00,0.33,653,25,240,0,0,240,240,1,653,727.2727272727273,0.897875,0.9617151607963247
Mytox 1,116-HONDA PROJ WELD-LWR STAYS,2023-03-15 00:00:00,3,H1CBU002,88.00,0.68,302,2,180,0,15,180,165,0.9166666666666666,302,242.6470588235294,1.2446060606060607,0.9933774834437086
Mytox 1,128-RLFRM - T1XX P375 FRAME RAILS,2023-03-15 00:00:00,1,J73RU000,644.00,0.09,1902,30,150,0,30,150,120,0.8,1902,1333.3333333333335,1.4264999999999999,0.9842271293375394
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-15 00:00:00,1,N14NR242,200.00,0.3,290,2,180,30,0,150,150,1,290,500,0.58,0.993103448275862
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-15 00:00:00,1,N15NL242,200.00,0.3,290,2,210,30,0,180,180,1,290,600,0.48333333333333334,0.993103448275862
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-15 00:00:00,1,N16GR022,200.00,0.3,405,5,270,0,30,270,240,0.8888888888888888,405,800,0.50625,0.9876543209876543
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-15 00:00:00,1,N17GL022,200.00,0.3,505,5,300,0,30,300,270,0.9,505,900,0.5611111111111111,0.9900990099009901
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-15 00:00:00,2,N14NR242,200.00,0.3,484,4,240,0,0,240,240,1,484,800,0.605,0.9917355371900827
Mytox 1,132-NISSAN H61P WELD CELL,2023-03-15 00:00:00,2,N15NL242,200.00,0.3,484,4,240,0,0,240,240,1,484,800,0.605,0.9917355371900827
Mytox 1,139-P375 PIERCE & SWAGE,2023-03-15 00:00:00,1,J73RU006,183.00,0.33,792,0,240,30,0,210,210,1,792,636.3636363636364,1.2445714285714287,1
Mytox 1,141-T1XX SAWCUT,2023-03-15 00:00:00,2,J96RU206,197.00,0.3,288,0,120,0,0,120,120,1,288,400,0.72,1
Mytox 1,141-T1XX SAWCUT,2023-03-15 00:00:00,3,J96RU206,197.00,0.3,432,0,480,123,0,307,307,1,432,1023.3333333333334,0.4221498371335505,1
Mytox 1,146-T1XX PIERCE & SWAGE,2023-03-15 00:00:00,1,J37RL106,367.00,0.16,2500,0,480,60,0,370,370,1,2500,2312.5,1.0810810810810811,1
Mytox 1,146-T1XX PIERCE & SWAGE,2023-03-15 00:00:00,2,J38RR106,367.00,0.16,1000,0,150,0,0,150,150,1,1000,937.5,1.0666666666666667,1
Mytox 1,149-0200P026,2023-03-15 00:00:00,1,C6DRR001,69.00,0.87,325,2,480,30,0,400,400,1,325,459.7701149425287,0.706875,0.9938461538461538
Mytox 1,149-0200P026,2023-03-15 00:00:00,2,C6DRR001,69.00,0.87,338,2,480,0,0,430,430,1,338,494.2528735632184,0.6838604651162791,0.9940828402366864
Mytox 1,"175->2"" ROLLING MILL + PRENOTCH",2023-03-15 00:00:00,1,FP7BU000,365.00,0.16,915,3,480,0,240,430,190,0.4418604651162791,915,1187.5,0.7705263157894737,0.9967213114754099
Mytox 1,"175->2"" ROLLING MILL + PRENOTCH",2023-03-15 00:00:00,2,FP7BU000,365.00,0.16,1703,5,480,0,60,430,370,0.8604651162790697,1703,2312.5,0.7364324324324324,0.9970640046975925
Mytox 1,180-RM33 NOBLE,2023-03-15 00:00:00,1,T78GU000,445.00,0.13,1320,30,390,150,15,190,175,0.9210526315789473,1320,1346.1538461538462,0.9805714285714285,0.9772727272727273
Mytox 1,180-RM33 NOBLE,2023-03-15 00:00:00,2,T78GU000,445.00,0.13,1380,15,480,0,30,430,400,0.9302325581395349,1380,3076.9230769230767,0.4485,0.9891304347826086
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-15 00:00:00,1,141AL002,121.00,0.5,175,5,480,270,0,160,160,1,175,320,0.546875,0.9714285714285714
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-15 00:00:00,2,141AL002,121.00,0.5,212,4,240,120,0,120,120,1,212,240,0.8833333333333333,0.9811320754716981
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-15 00:00:00,3,140AR002,121.00,0.5,272,2,240,90,0,150,150,1,272,300,0.9066666666666666,0.9926470588235294
Mytox 1,181-P708 SIDE BOX ASSY WELD CELL,2023-03-15 00:00:00,3,141AL002,121.00,0.5,272,3,240,90,0,150,150,1,272,300,0.9066666666666666,0.9889705882352942
Mytox 1,199-P708 FRONT BOLSTER ASSY,2023-03-15 00:00:00,1,F78MU205,102.00,0.59,474,2,480,99.6,0,330.4,330.4,1,474,560,0.8464285714285714,0.9957805907172996
Mytox 1,202-0300P004,2023-03-15 00:00:00,1,CDTMU001,900.00,0.07,2400,0,240,120,0,120,120,1,2400,1714.2857142857142,1.4000000000000001,1
Mytox 1,203-0300P005,2023-03-15 00:00:00,1,N151C001,1500.00,0.04,5700,0,480,135,0,295,295,1,5700,7375,0.7728813559322034,1
Mytox 1,203-0300P005,2023-03-15 00:00:00,2,N151C001,1500.00,0.04,3485,0,270,0,0,270,270,1,3485,6750,0.5162962962962963,1
Mytox 1,204-0400P043,2023-03-15 00:00:00,1,H1CBC011,1148.00,0.05,5500,0,480,120,0,310,310,1,5500,6200,0.8870967741935484,1
Mytox 1,204-0400P043,2023-03-15 00:00:00,2,H1CBC011,1148.00,0.05,943,0,150,0,0,150,150,1,943,3000,0.31433333333333335,1
Mytox 1,205-0300P007,2023-03-15 00:00:00,1,G94RC006,1800.00,0.03,4800,0,480,150,0,280,280,1,4800,9333.333333333334,0.5142857142857142,1
Mytox 1,206-0800P008,2023-03-15 00:00:00,1,140AC011,1200.00,0.05,1750,0,420,165,60,205,145,0.7073170731707317,1750,2900,0.603448275862069,1
Mytox 1,206-0800P008,2023-03-15 00:00:00,2,140AC011,1200.00,0.05,2928,0,480,0,105,430,325,0.7558139534883721,2928,6500,0.45046153846153847,1
Mytox 1,206-0800P008,2023-03-15 00:00:00,3,CWSMU001,685.00,0.09,1439,0,480,120,50.4,310,259.6,0.8374193548387098,1439,2884.444444444445,0.4988828967642526,1
Mytox 1,207-0400P009,2023-03-15 00:00:00,1,X65MUC01,87.00,0.69,486,30,480,30,90,400,310,0.775,486,449.2753623188406,1.0817419354838709,0.9382716049382716
Mytox 1,212-0200P003,2023-03-15 00:00:00,3,N28GR156,200.00,0.3,780,0,240,0,0,240,240,1,780,800,0.975,1
Mytox 1,212-0200P003,2023-03-15 00:00:00,3,N29GL156,200.00,0.3,780,0,240,0,0,240,240,1,780,800,0.975,1
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,1,G42GL106,57.00,1.05,252,2,240,0,0,240,240,1,252,228.57142857142856,1.1025,0.9920634920634921
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,1,G43GR106,57.00,1.05,252,2,240,0,64.8,240,175.2,0.73,252,166.85714285714283,1.5102739726027399,0.9920634920634921
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,1,G64GL006,125.00,0.48,254,4,150,0,0,150,150,1,254,312.5,0.8128,0.984251968503937
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,1,G65GR006,125.00,0.48,254,4,150,0,0,150,150,1,254,312.5,0.8128,0.984251968503937
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,2,G30GL006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,2,G31GR006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,2,G73RL006,42.00,1.43,304,4,120,0,0,120,120,1,304,83.91608391608392,3.6226666666666665,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,2,G74RR006,42.00,1.43,304,4,120,0,0,120,120,1,304,83.91608391608392,3.6226666666666665,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,3,G46GL106,91.00,0.66,102,2,90,0,0,90,90,1,102,136.36363636363635,0.7480000000000001,0.9803921568627451
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,3,G47GR106,91.00,0.66,102,2,90,0,0,90,90,1,102,136.36363636363635,0.7480000000000001,0.9803921568627451
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,3,G64GL006,125.00,0.48,254,4,120,0,0,120,120,1,254,250,1.016,0.984251968503937
Mytox 1,220-C1UX WELDING,2023-03-15 00:00:00,3,G65GR006,125.00,0.48,254,4,120,0,0,120,120,1,254,250,1.016,0.984251968503937
Mytox 1,224-BD009 & P053,2023-03-15 00:00:00,1,N14NR141,200.00,0.3,1200,0,240,0,0,240,240,1,1200,800,1.5,1
Mytox 1,224-BD009 & P053,2023-03-15 00:00:00,1,N15NL141,200.00,0.3,1200,0,240,0,0,240,240,1,1200,800,1.5,1
Mytox 1,224-BD009 & P053,2023-03-15 00:00:00,1,N28GC140,100.00,0.6,756,0,480,15,0,415,415,1,756,691.6666666666667,1.093012048192771,1
Mytox 1,240-0200P024,2023-03-15 00:00:00,2,T78GL036,184.00,0.33,336,0,240,0,0,240,240,1,336,727.2727272727273,0.462,1
Mytox 1,240-0200P024,2023-03-15 00:00:00,2,T78GR036,184.00,0.33,336,0,240,0,120,240,120,0.5,336,363.6363636363636,0.924,1
Mytox 1,240-0200P024,2023-03-15 00:00:00,3,T78GL126,184.00,0.33,861,3,480,0,120,430,310,0.7209302325581395,861,939.3939393939394,0.9165483870967742,0.9965156794425087
Mytox 1,240-0200P024,2023-03-15 00:00:00,3,T78GR126,184.00,0.33,864,6,480,0,120,430,310,0.7209302325581395,864,939.3939393939394,0.919741935483871,0.9930555555555556
Mytox 1,242-0200P023,2023-03-15 00:00:00,2,T78GL126,184.00,0.33,312,0,240,0,0,240,240,1,312,727.2727272727273,0.429,1
Mytox 1,242-0200P023,2023-03-15 00:00:00,2,T78GR126,184.00,0.33,312,0,240,0,120,240,120,0.5,312,363.6363636363636,0.858,1
Mytox 1,242-0200P023,2023-03-15 00:00:00,3,T78GL036,184.00,0.33,678,6,480,0,120,430,310,0.7209302325581395,678,939.3939393939394,0.721741935483871,0.9911504424778761
